store_id,store_name,ds,y
1209,SG & JL Caringbah,2021-06-19,46
1211,SG & JL Hornsby,2021-06-19,15
1227,SG & JL Liverpool,2021-06-19,54
1254,SG & JL Liverpool Clearance,2021-06-19,4
1371,SG & JL Maribyrnong,2021-06-19,38
1209,SG & JL NSW Warehouse,2021-06-19,3
1236,SG & JL NSW Warehouse,2021-06-19,2
1253,SG & JL NSW Warehouse,2021-06-19,4
1245,SG & JL Penrith,2021-06-19,54
1223,SG & JL Penrith Clearance,2021-06-19,14
1373,SG & JL Preston,2021-06-19,34
1210,SG & JL Prospect,2021-06-19,20
2200,SG & JL Staff Sales,2021-06-19,24
5210,SG & JL Toowoomba,2021-06-19,35
1247,SG Alexandria,2021-06-19,39
5216,SG Aspley,2021-06-19,26
1205,SG Auburn,2021-06-19,56
1207,SG Bankstown,2021-06-19,7
1251,SG Banktown Home,2021-06-19,15
1206,SG Castle Hill,2021-06-19,31
5213,SG Jindalee,2021-06-19,1
1252,SG Kotara,2021-06-19,38
5212,SG Logan,2021-06-19,40
1236,SG Marsden Park,2021-06-19,46
1208,SG Moore Park,2021-06-19,26
1233,SG Tuggerah,2021-06-19,4
1417,The Sleeping Giant,2021-06-19,10
5203,JL Alexandria,2021-06-20,33
5201,JL Auburn,2021-06-20,53
5218,JL Bundall,2021-06-20,19
1244,JL Canberra,2021-06-20,20
1250,JL Caringbah,2021-06-20,24
5202,JL Castle Hill,2021-06-20,72
5207,JL Fortitude Valley,2021-06-20,36
5208,JL Helensvale,2021-06-20,77
1243,JL Kotara,2021-06-20,43
5209,JL Logan,2021-06-20,26
5219,JL Macgregor,2021-06-20,54
5215,JL Maroochydore,2021-06-20,65
1248,JL Marsden Park,2021-06-20,67
6201,JL Mile End,2021-06-20,54
1253,JL Moore Park,2021-06-20,181
5214,JL Northlakes,2021-06-20,23
1376,JL Nunawading,2021-06-20,39
5211,JL Robina,2021-06-20,30
1246,JL Tuggerah,2021-06-20,21
1209,SG & JL Caringbah,2021-06-20,51
1211,SG & JL Hornsby,2021-06-20,26
1227,SG & JL Liverpool,2021-06-20,78
1254,SG & JL Liverpool Clearance,2021-06-20,21
1371,SG & JL Maribyrnong,2021-06-20,42
1205,SG & JL NSW Warehouse,2021-06-20,1
5210,SG & JL NSW Warehouse,2021-06-20,2
1245,SG & JL Penrith,2021-06-20,44
1223,SG & JL Penrith Clearance,2021-06-20,4
1373,SG & JL Preston,2021-06-20,29
1210,SG & JL Prospect,2021-06-20,28
5210,SG & JL Toowoomba,2021-06-20,28
1247,SG Alexandria,2021-06-20,38
5216,SG Aspley,2021-06-20,23
1205,SG Auburn,2021-06-20,98
1207,SG Bankstown,2021-06-20,26
1251,SG Banktown Home,2021-06-20,27
1206,SG Castle Hill,2021-06-20,42
5213,SG Jindalee,2021-06-20,8
1252,SG Kotara,2021-06-20,41
5212,SG Logan,2021-06-20,21
1236,SG Marsden Park,2021-06-20,34
1208,SG Moore Park,2021-06-20,43
1233,SG Tuggerah,2021-06-20,32
1417,The Sleeping Giant,2021-06-20,16
5203,JL Alexandria,2021-06-21,33
5201,JL Auburn,2021-06-21,20
5218,JL Bundall,2021-06-21,12
1244,JL Canberra,2021-06-21,1
1250,JL Caringbah,2021-06-21,29
5202,JL Castle Hill,2021-06-21,10
5207,JL Fortitude Valley,2021-06-21,10
5208,JL Helensvale,2021-06-21,32
1243,JL Kotara,2021-06-21,21
5209,JL Logan,2021-06-21,2
5219,JL Macgregor,2021-06-21,25
5215,JL Maroochydore,2021-06-21,17
1248,JL Marsden Park,2021-06-21,10
6201,JL Mile End,2021-06-21,37
1253,JL Moore Park,2021-06-21,66
5214,JL Northlakes,2021-06-21,24
1376,JL Nunawading,2021-06-21,14
5211,JL Robina,2021-06-21,15
1246,JL Tuggerah,2021-06-21,6
1209,SG & JL Caringbah,2021-06-21,51
1211,SG & JL Hornsby,2021-06-21,19
1227,SG & JL Liverpool,2021-06-21,25
1254,SG & JL Liverpool Clearance,2021-06-21,11
1371,SG & JL Maribyrnong,2021-06-21,20
1206,SG & JL NSW Warehouse,2021-06-21,1
1245,SG & JL Penrith,2021-06-21,15
1223,SG & JL Penrith Clearance,2021-06-21,4
1373,SG & JL Preston,2021-06-21,13
1210,SG & JL Prospect,2021-06-21,17
2200,SG & JL Staff Sales,2021-06-21,11
5210,SG & JL Toowoomba,2021-06-21,39
1299,SG & JL Wholesale Sales,2021-06-21,3
1205,SG Auburn,2021-06-21,16
1207,SG Bankstown,2021-06-21,8
1251,SG Banktown Home,2021-06-21,13
1206,SG Castle Hill,2021-06-21,27
5213,SG Jindalee,2021-06-21,1
1252,SG Kotara,2021-06-21,8
5212,SG Logan,2021-06-21,3
1236,SG Marsden Park,2021-06-21,9
1208,SG Moore Park,2021-06-21,12
1233,SG Tuggerah,2021-06-21,7
1417,The Sleeping Giant,2021-06-21,32
5203,JL Alexandria,2021-06-22,18
5201,JL Auburn,2021-06-22,4
5218,JL Bundall,2021-06-22,12
1244,JL Canberra,2021-06-22,3
1250,JL Caringbah,2021-06-22,17
5202,JL Castle Hill,2021-06-22,7
5207,JL Fortitude Valley,2021-06-22,13
5208,JL Helensvale,2021-06-22,56
1243,JL Kotara,2021-06-22,6
5209,JL Logan,2021-06-22,20
5219,JL Macgregor,2021-06-22,1
5215,JL Maroochydore,2021-06-22,57
6201,JL Mile End,2021-06-22,18
1253,JL Moore Park,2021-06-22,46
5214,JL Northlakes,2021-06-22,8
1376,JL Nunawading,2021-06-22,18
5211,JL Robina,2021-06-22,2
1246,JL Tuggerah,2021-06-22,22
1209,SG & JL Caringbah,2021-06-22,27
1211,SG & JL Hornsby,2021-06-22,7
1227,SG & JL Liverpool,2021-06-22,24
1254,SG & JL Liverpool Clearance,2021-06-22,14
1371,SG & JL Maribyrnong,2021-06-22,3
1211,SG & JL NSW Warehouse,2021-06-22,2
1233,SG & JL NSW Warehouse,2021-06-22,3
1245,SG & JL Penrith,2021-06-22,10
1223,SG & JL Penrith Clearance,2021-06-22,10
1373,SG & JL Preston,2021-06-22,9
1210,SG & JL Prospect,2021-06-22,3
5210,SG & JL Toowoomba,2021-06-22,5
1247,SG Alexandria,2021-06-22,5
5216,SG Aspley,2021-06-22,2
1205,SG Auburn,2021-06-22,19
1251,SG Banktown Home,2021-06-22,2
1206,SG Castle Hill,2021-06-22,17
1252,SG Kotara,2021-06-22,17
5212,SG Logan,2021-06-22,7
1236,SG Marsden Park,2021-06-22,4
1208,SG Moore Park,2021-06-22,3
1233,SG Tuggerah,2021-06-22,10
1417,The Sleeping Giant,2021-06-22,22
5203,JL Alexandria,2021-06-23,5
5201,JL Auburn,2021-06-23,18
5218,JL Bundall,2021-06-23,13
1244,JL Canberra,2021-06-23,4
1250,JL Caringbah,2021-06-23,3
5202,JL Castle Hill,2021-06-23,8
5207,JL Fortitude Valley,2021-06-23,6
5208,JL Helensvale,2021-06-23,16
1243,JL Kotara,2021-06-23,23
5209,JL Logan,2021-06-23,36
5219,JL Macgregor,2021-06-23,17
5215,JL Maroochydore,2021-06-23,46
1248,JL Marsden Park,2021-06-23,3
6201,JL Mile End,2021-06-23,21
1253,JL Moore Park,2021-06-23,11
5214,JL Northlakes,2021-06-23,17
1376,JL Nunawading,2021-06-23,6
5211,JL Robina,2021-06-23,27
1246,JL Tuggerah,2021-06-23,5
1209,SG & JL Caringbah,2021-06-23,11
1211,SG & JL Hornsby,2021-06-23,3
1227,SG & JL Liverpool,2021-06-23,24
1254,SG & JL Liverpool Clearance,2021-06-23,7
1371,SG & JL Maribyrnong,2021-06-23,29
1245,SG & JL Penrith,2021-06-23,20
1373,SG & JL Preston,2021-06-23,18
1210,SG & JL Prospect,2021-06-23,16
2200,SG & JL Staff Sales,2021-06-23,31
5210,SG & JL Toowoomba,2021-06-23,21
1247,SG Alexandria,2021-06-23,7
5216,SG Aspley,2021-06-23,1
1205,SG Auburn,2021-06-23,61
1207,SG Bankstown,2021-06-23,12
1251,SG Banktown Home,2021-06-23,12
1206,SG Castle Hill,2021-06-23,8
1252,SG Kotara,2021-06-23,3
5212,SG Logan,2021-06-23,6
1236,SG Marsden Park,2021-06-23,4
1208,SG Moore Park,2021-06-23,18
1233,SG Tuggerah,2021-06-23,2
1417,The Sleeping Giant,2021-06-23,8
5203,JL Alexandria,2021-06-24,8
5201,JL Auburn,2021-06-24,24
5218,JL Bundall,2021-06-24,102
1250,JL Caringbah,2021-06-24,33
5202,JL Castle Hill,2021-06-24,8
5207,JL Fortitude Valley,2021-06-24,22
5208,JL Helensvale,2021-06-24,26
1243,JL Kotara,2021-06-24,24
5209,JL Logan,2021-06-24,32
5219,JL Macgregor,2021-06-24,18
5215,JL Maroochydore,2021-06-24,50
6201,JL Mile End,2021-06-24,46
1253,JL Moore Park,2021-06-24,60
5214,JL Northlakes,2021-06-24,14
5211,JL Robina,2021-06-24,13
1246,JL Tuggerah,2021-06-24,16
1209,SG & JL Caringbah,2021-06-24,46
1227,SG & JL Liverpool,2021-06-24,11
1254,SG & JL Liverpool Clearance,2021-06-24,6
1371,SG & JL Maribyrnong,2021-06-24,20
1208,SG & JL NSW Warehouse,2021-06-24,1
1210,SG & JL NSW Warehouse,2021-06-24,3
1371,SG & JL NSW Warehouse,2021-06-24,2
5212,SG & JL NSW Warehouse,2021-06-24,1
1245,SG & JL Penrith,2021-06-24,13
1223,SG & JL Penrith Clearance,2021-06-24,22
1373,SG & JL Preston,2021-06-24,24
1210,SG & JL Prospect,2021-06-24,5
5210,SG & JL Toowoomba,2021-06-24,25
1299,SG & JL Wholesale Sales,2021-06-24,8
1247,SG Alexandria,2021-06-24,15
5216,SG Aspley,2021-06-24,2
1205,SG Auburn,2021-06-24,40
1207,SG Bankstown,2021-06-24,9
1251,SG Banktown Home,2021-06-24,12
1206,SG Castle Hill,2021-06-24,17
5213,SG Jindalee,2021-06-24,3
1252,SG Kotara,2021-06-24,22
5212,SG Logan,2021-06-24,2
1236,SG Marsden Park,2021-06-24,19
1208,SG Moore Park,2021-06-24,7
1233,SG Tuggerah,2021-06-24,16
1417,The Sleeping Giant,2021-06-24,3
5203,JL Alexandria,2021-06-25,11
5201,JL Auburn,2021-06-25,7
5218,JL Bundall,2021-06-25,16
1244,JL Canberra,2021-06-25,4
1250,JL Caringbah,2021-06-25,27
5202,JL Castle Hill,2021-06-25,17
5207,JL Fortitude Valley,2021-06-25,4
5208,JL Helensvale,2021-06-25,27
1243,JL Kotara,2021-06-25,28
5209,JL Logan,2021-06-25,13
5219,JL Macgregor,2021-06-25,21
5215,JL Maroochydore,2021-06-25,29
1248,JL Marsden Park,2021-06-25,10
6201,JL Mile End,2021-06-25,15
1253,JL Moore Park,2021-06-25,35
5214,JL Northlakes,2021-06-25,11
1376,JL Nunawading,2021-06-25,27
5211,JL Robina,2021-06-25,15
1246,JL Tuggerah,2021-06-25,18
1209,SG & JL Caringbah,2021-06-25,6
1211,SG & JL Hornsby,2021-06-25,15
1227,SG & JL Liverpool,2021-06-25,11
1254,SG & JL Liverpool Clearance,2021-06-25,6
1371,SG & JL Maribyrnong,2021-06-25,20
5212,SG & JL NSW Warehouse,2021-06-25,2
1245,SG & JL Penrith,2021-06-25,23
1223,SG & JL Penrith Clearance,2021-06-25,32
1373,SG & JL Preston,2021-06-25,21
1210,SG & JL Prospect,2021-06-25,24
2200,SG & JL Staff Sales,2021-06-25,13
5210,SG & JL Toowoomba,2021-06-25,24
1247,SG Alexandria,2021-06-25,3
1205,SG Auburn,2021-06-25,21
1251,SG Banktown Home,2021-06-25,2
1206,SG Castle Hill,2021-06-25,10
1252,SG Kotara,2021-06-25,21
5212,SG Logan,2021-06-25,13
1236,SG Marsden Park,2021-06-25,20
6202,SG Mile End,2021-06-25,3
1208,SG Moore Park,2021-06-25,9
1233,SG Tuggerah,2021-06-25,4
1417,The Sleeping Giant,2021-06-25,6
5203,JL Alexandria,2021-06-26,10
5201,JL Auburn,2021-06-26,24
5218,JL Bundall,2021-06-26,13
1244,JL Canberra,2021-06-26,15
1250,JL Caringbah,2021-06-26,50
5202,JL Castle Hill,2021-06-26,50
5207,JL Fortitude Valley,2021-06-26,50
5208,JL Helensvale,2021-06-26,100
1243,JL Kotara,2021-06-26,68
5209,JL Logan,2021-06-26,80
5219,JL Macgregor,2021-06-26,10
5215,JL Maroochydore,2021-06-26,71
1248,JL Marsden Park,2021-06-26,17
6201,JL Mile End,2021-06-26,57
1253,JL Moore Park,2021-06-26,91
5214,JL Northlakes,2021-06-26,43
1376,JL Nunawading,2021-06-26,39
5211,JL Robina,2021-06-26,36
1246,JL Tuggerah,2021-06-26,48
1209,SG & JL Caringbah,2021-06-26,56
1211,SG & JL Hornsby,2021-06-26,56
1227,SG & JL Liverpool,2021-06-26,52
1254,SG & JL Liverpool Clearance,2021-06-26,31
1371,SG & JL Maribyrnong,2021-06-26,59
1206,SG & JL NSW Warehouse,2021-06-26,2
1245,SG & JL Penrith,2021-06-26,58
1223,SG & JL Penrith Clearance,2021-06-26,19
1373,SG & JL Preston,2021-06-26,35
1210,SG & JL Prospect,2021-06-26,30
2200,SG & JL Staff Sales,2021-06-26,2
5210,SG & JL Toowoomba,2021-06-26,23
1247,SG Alexandria,2021-06-26,22
5216,SG Aspley,2021-06-26,20
1205,SG Auburn,2021-06-26,61
1207,SG Bankstown,2021-06-26,22
1251,SG Banktown Home,2021-06-26,4
1206,SG Castle Hill,2021-06-26,101
5213,SG Jindalee,2021-06-26,18
1252,SG Kotara,2021-06-26,62
5212,SG Logan,2021-06-26,52
1236,SG Marsden Park,2021-06-26,44
6202,SG Mile End,2021-06-26,27
1208,SG Moore Park,2021-06-26,17
1233,SG Tuggerah,2021-06-26,13
1417,The Sleeping Giant,2021-06-26,21
5203,JL Alexandria,2021-06-27,21
5201,JL Auburn,2021-06-27,11
5218,JL Bundall,2021-06-27,24
1244,JL Canberra,2021-06-27,35
1250,JL Caringbah,2021-06-27,8
5202,JL Castle Hill,2021-06-27,5
5207,JL Fortitude Valley,2021-06-27,28
5208,JL Helensvale,2021-06-27,96
1243,JL Kotara,2021-06-27,33
5209,JL Logan,2021-06-27,50
5219,JL Macgregor,2021-06-27,62
5215,JL Maroochydore,2021-06-27,56
1248,JL Marsden Park,2021-06-27,26
6201,JL Mile End,2021-06-27,76
1253,JL Moore Park,2021-06-27,40
5214,JL Northlakes,2021-06-27,42
1376,JL Nunawading,2021-06-27,60
5211,JL Robina,2021-06-27,48
1246,JL Tuggerah,2021-06-27,12
1209,SG & JL Caringbah,2021-06-27,27
1211,SG & JL Hornsby,2021-06-27,30
1227,SG & JL Liverpool,2021-06-27,35
1254,SG & JL Liverpool Clearance,2021-06-27,6
1371,SG & JL Maribyrnong,2021-06-27,61
5210,SG & JL NSW Warehouse,2021-06-27,2
1245,SG & JL Penrith,2021-06-27,31
1223,SG & JL Penrith Clearance,2021-06-27,6
1373,SG & JL Preston,2021-06-27,48
1210,SG & JL Prospect,2021-06-27,26
5210,SG & JL Toowoomba,2021-06-27,53
1299,SG & JL Wholesale Sales,2021-06-27,3
1247,SG Alexandria,2021-06-27,21
5216,SG Aspley,2021-06-27,13
1205,SG Auburn,2021-06-27,16
1207,SG Bankstown,2021-06-27,17
1251,SG Banktown Home,2021-06-27,10
1206,SG Castle Hill,2021-06-27,20
5213,SG Jindalee,2021-06-27,2
1252,SG Kotara,2021-06-27,13
5212,SG Logan,2021-06-27,30
1236,SG Marsden Park,2021-06-27,31
6202,SG Mile End,2021-06-27,27
1208,SG Moore Park,2021-06-27,8
1233,SG Tuggerah,2021-06-27,5
1417,The Sleeping Giant,2021-06-27,4
5203,JL Alexandria,2021-06-28,9
5201,JL Auburn,2021-06-28,8
5218,JL Bundall,2021-06-28,22
1244,JL Canberra,2021-06-28,12
1250,JL Caringbah,2021-06-28,15
5202,JL Castle Hill,2021-06-28,8
5207,JL Fortitude Valley,2021-06-28,14
5208,JL Helensvale,2021-06-28,42
1243,JL Kotara,2021-06-28,8
5209,JL Logan,2021-06-28,41
5219,JL Macgregor,2021-06-28,53
5215,JL Maroochydore,2021-06-28,20
1248,JL Marsden Park,2021-06-28,9
6201,JL Mile End,2021-06-28,34
1253,JL Moore Park,2021-06-28,27
5214,JL Northlakes,2021-06-28,28
1376,JL Nunawading,2021-06-28,44
5211,JL Robina,2021-06-28,19
1246,JL Tuggerah,2021-06-28,9
1209,SG & JL Caringbah,2021-06-28,8
1227,SG & JL Liverpool,2021-06-28,9
1254,SG & JL Liverpool Clearance,2021-06-28,10
1371,SG & JL Maribyrnong,2021-06-28,24
1245,SG & JL Penrith,2021-06-28,3
1223,SG & JL Penrith Clearance,2021-06-28,2
1373,SG & JL Preston,2021-06-28,27
1210,SG & JL Prospect,2021-06-28,3
2200,SG & JL Staff Sales,2021-06-28,2
5210,SG & JL Toowoomba,2021-06-28,43
1247,SG Alexandria,2021-06-28,6
5216,SG Aspley,2021-06-28,6
1205,SG Auburn,2021-06-28,14
1207,SG Bankstown,2021-06-28,5
1251,SG Banktown Home,2021-06-28,11
1206,SG Castle Hill,2021-06-28,6
5213,SG Jindalee,2021-06-28,4
1252,SG Kotara,2021-06-28,10
5212,SG Logan,2021-06-28,9
1236,SG Marsden Park,2021-06-28,12
6202,SG Mile End,2021-06-28,12
1208,SG Moore Park,2021-06-28,1
1233,SG Tuggerah,2021-06-28,1
1417,The Sleeping Giant,2021-06-28,12
5203,JL Alexandria,2021-06-29,5
5201,JL Auburn,2021-06-29,7
5218,JL Bundall,2021-06-29,21
1244,JL Canberra,2021-06-29,2
1250,JL Caringbah,2021-06-29,34
5202,JL Castle Hill,2021-06-29,2
5207,JL Fortitude Valley,2021-06-29,3
5208,JL Helensvale,2021-06-29,28
1243,JL Kotara,2021-06-29,30
5209,JL Logan,2021-06-29,31
5219,JL Macgregor,2021-06-29,76
5215,JL Maroochydore,2021-06-29,34
1248,JL Marsden Park,2021-06-29,10
6201,JL Mile End,2021-06-29,23
1253,JL Moore Park,2021-06-29,8
5214,JL Northlakes,2021-06-29,23
1376,JL Nunawading,2021-06-29,19
5211,JL Robina,2021-06-29,17
1209,SG & JL Caringbah,2021-06-29,37
1211,SG & JL Hornsby,2021-06-29,21
1227,SG & JL Liverpool,2021-06-29,20
1254,SG & JL Liverpool Clearance,2021-06-29,6
1371,SG & JL Maribyrnong,2021-06-29,61
1245,SG & JL Penrith,2021-06-29,27
1223,SG & JL Penrith Clearance,2021-06-29,9
1373,SG & JL Preston,2021-06-29,17
1210,SG & JL Prospect,2021-06-29,9
5210,SG & JL Toowoomba,2021-06-29,56
5216,SG Aspley,2021-06-29,4
1205,SG Auburn,2021-06-29,11
1207,SG Bankstown,2021-06-29,13
1251,SG Banktown Home,2021-06-29,19
1206,SG Castle Hill,2021-06-29,8
5213,SG Jindalee,2021-06-29,3
1252,SG Kotara,2021-06-29,36
5212,SG Logan,2021-06-29,16
1236,SG Marsden Park,2021-06-29,9
6202,SG Mile End,2021-06-29,12
1208,SG Moore Park,2021-06-29,2
1233,SG Tuggerah,2021-06-29,16
1417,The Sleeping Giant,2021-06-29,10
5203,JL Alexandria,2021-06-30,9
5201,JL Auburn,2021-06-30,19
5218,JL Bundall,2021-06-30,8
1244,JL Canberra,2021-06-30,6
1250,JL Caringbah,2021-06-30,23
5202,JL Castle Hill,2021-06-30,37
5207,JL Fortitude Valley,2021-06-30,11
5208,JL Helensvale,2021-06-30,28
1243,JL Kotara,2021-06-30,36
5209,JL Logan,2021-06-30,9
5219,JL Macgregor,2021-06-30,9
5215,JL Maroochydore,2021-06-30,25
1248,JL Marsden Park,2021-06-30,14
6201,JL Mile End,2021-06-30,39
1253,JL Moore Park,2021-06-30,34
5214,JL Northlakes,2021-06-30,11
1376,JL Nunawading,2021-06-30,6
5211,JL Robina,2021-06-30,28
1246,JL Tuggerah,2021-06-30,17
1209,SG & JL Caringbah,2021-06-30,20
1211,SG & JL Hornsby,2021-06-30,9
1254,SG & JL Liverpool Clearance,2021-06-30,20
1371,SG & JL Maribyrnong,2021-06-30,46
1253,SG & JL NSW Warehouse,2021-06-30,1
1245,SG & JL Penrith,2021-06-30,20
1223,SG & JL Penrith Clearance,2021-06-30,21
1373,SG & JL Preston,2021-06-30,54
1210,SG & JL Prospect,2021-06-30,11
2200,SG & JL Staff Sales,2021-06-30,11
5210,SG & JL Toowoomba,2021-06-30,49
1299,SG & JL Wholesale Sales,2021-06-30,5
1247,SG Alexandria,2021-06-30,5
1205,SG Auburn,2021-06-30,33
1207,SG Bankstown,2021-06-30,9
1251,SG Banktown Home,2021-06-30,10
1206,SG Castle Hill,2021-06-30,61
1252,SG Kotara,2021-06-30,45
5212,SG Logan,2021-06-30,10
1236,SG Marsden Park,2021-06-30,10
6202,SG Mile End,2021-06-30,12
1208,SG Moore Park,2021-06-30,9
1233,SG Tuggerah,2021-06-30,2
1417,The Sleeping Giant,2021-06-30,10
5203,JL Alexandria,2021-07-01,41
1244,JL Canberra,2021-07-01,10
1250,JL Caringbah,2021-07-01,8
5202,JL Castle Hill,2021-07-01,12
5207,JL Fortitude Valley,2021-07-01,4
5208,JL Helensvale,2021-07-01,12
1243,JL Kotara,2021-07-01,8
5209,JL Logan,2021-07-01,8
5219,JL Macgregor,2021-07-01,5
5215,JL Maroochydore,2021-07-01,30
1248,JL Marsden Park,2021-07-01,9
6201,JL Mile End,2021-07-01,9
1253,JL Moore Park,2021-07-01,47
5214,JL Northlakes,2021-07-01,9
1376,JL Nunawading,2021-07-01,6
5211,JL Robina,2021-07-01,32
1246,JL Tuggerah,2021-07-01,18
1209,SG & JL Caringbah,2021-07-01,8
1211,SG & JL Hornsby,2021-07-01,5
1227,SG & JL Liverpool,2021-07-01,18
1254,SG & JL Liverpool Clearance,2021-07-01,1
1371,SG & JL Maribyrnong,2021-07-01,7
1245,SG & JL Penrith,2021-07-01,1
1223,SG & JL Penrith Clearance,2021-07-01,6
1373,SG & JL Preston,2021-07-01,14
1210,SG & JL Prospect,2021-07-01,2
5210,SG & JL Toowoomba,2021-07-01,14
1247,SG Alexandria,2021-07-01,4
1205,SG Auburn,2021-07-01,12
1207,SG Bankstown,2021-07-01,2
1251,SG Banktown Home,2021-07-01,7
1206,SG Castle Hill,2021-07-01,8
1252,SG Kotara,2021-07-01,11
1236,SG Marsden Park,2021-07-01,14
1208,SG Moore Park,2021-07-01,5
1233,SG Tuggerah,2021-07-01,6
1417,The Sleeping Giant,2021-07-01,3
5203,JL Alexandria,2021-07-02,7
5201,JL Auburn,2021-07-02,7
5218,JL Bundall,2021-07-02,2
1244,JL Canberra,2021-07-02,10
1250,JL Caringbah,2021-07-02,18
5202,JL Castle Hill,2021-07-02,16
5207,JL Fortitude Valley,2021-07-02,10
5208,JL Helensvale,2021-07-02,38
1243,JL Kotara,2021-07-02,27
5209,JL Logan,2021-07-02,15
5219,JL Macgregor,2021-07-02,3
5215,JL Maroochydore,2021-07-02,12
1248,JL Marsden Park,2021-07-02,3
6201,JL Mile End,2021-07-02,20
1253,JL Moore Park,2021-07-02,14
5214,JL Northlakes,2021-07-02,9
1376,JL Nunawading,2021-07-02,10
5211,JL Robina,2021-07-02,16
1246,JL Tuggerah,2021-07-02,13
1209,SG & JL Caringbah,2021-07-02,16
1211,SG & JL Hornsby,2021-07-02,3
1227,SG & JL Liverpool,2021-07-02,10
1371,SG & JL Maribyrnong,2021-07-02,12
1245,SG & JL Penrith,2021-07-02,3
1223,SG & JL Penrith Clearance,2021-07-02,3
1373,SG & JL Preston,2021-07-02,5
2200,SG & JL Staff Sales,2021-07-02,12
5210,SG & JL Toowoomba,2021-07-02,20
1299,SG & JL Wholesale Sales,2021-07-02,2
1247,SG Alexandria,2021-07-02,11
1205,SG Auburn,2021-07-02,10
1207,SG Bankstown,2021-07-02,13
1206,SG Castle Hill,2021-07-02,11
1252,SG Kotara,2021-07-02,20
5212,SG Logan,2021-07-02,7
1236,SG Marsden Park,2021-07-02,20
6202,SG Mile End,2021-07-02,12
1208,SG Moore Park,2021-07-02,3
1233,SG Tuggerah,2021-07-02,7
5203,JL Alexandria,2021-07-03,28
5201,JL Auburn,2021-07-03,18
5218,JL Bundall,2021-07-03,32
1244,JL Canberra,2021-07-03,23
1250,JL Caringbah,2021-07-03,58
5202,JL Castle Hill,2021-07-03,21
5207,JL Fortitude Valley,2021-07-03,4
5208,JL Helensvale,2021-07-03,106
1243,JL Kotara,2021-07-03,28
5209,JL Logan,2021-07-03,38
5219,JL Macgregor,2021-07-03,12
5215,JL Maroochydore,2021-07-03,104
1248,JL Marsden Park,2021-07-03,2
6201,JL Mile End,2021-07-03,55
1253,JL Moore Park,2021-07-03,30
5214,JL Northlakes,2021-07-03,14
1376,JL Nunawading,2021-07-03,47
5211,JL Robina,2021-07-03,16
1246,JL Tuggerah,2021-07-03,5
1209,SG & JL Caringbah,2021-07-03,16
1211,SG & JL Hornsby,2021-07-03,23
1227,SG & JL Liverpool,2021-07-03,34
1254,SG & JL Liverpool Clearance,2021-07-03,18
1371,SG & JL Maribyrnong,2021-07-03,13
5212,SG & JL NSW Warehouse,2021-07-03,1
1245,SG & JL Penrith,2021-07-03,3
1223,SG & JL Penrith Clearance,2021-07-03,15
1373,SG & JL Preston,2021-07-03,39
1210,SG & JL Prospect,2021-07-03,16
2200,SG & JL Staff Sales,2021-07-03,9
5210,SG & JL Toowoomba,2021-07-03,44
1247,SG Alexandria,2021-07-03,10
5216,SG Aspley,2021-07-03,1
1205,SG Auburn,2021-07-03,42
1207,SG Bankstown,2021-07-03,14
1251,SG Banktown Home,2021-07-03,21
1206,SG Castle Hill,2021-07-03,26
5213,SG Jindalee,2021-07-03,4
1252,SG Kotara,2021-07-03,12
5212,SG Logan,2021-07-03,28
1236,SG Marsden Park,2021-07-03,29
6202,SG Mile End,2021-07-03,6
1208,SG Moore Park,2021-07-03,29
1233,SG Tuggerah,2021-07-03,13
1417,The Sleeping Giant,2021-07-03,10
5203,JL Alexandria,2021-07-04,9
5201,JL Auburn,2021-07-04,44
5218,JL Bundall,2021-07-04,36
1244,JL Canberra,2021-07-04,27
1250,JL Caringbah,2021-07-04,24
5202,JL Castle Hill,2021-07-04,16
5207,JL Fortitude Valley,2021-07-04,26
5208,JL Helensvale,2021-07-04,82
1243,JL Kotara,2021-07-04,41
5209,JL Logan,2021-07-04,55
5219,JL Macgregor,2021-07-04,37
5215,JL Maroochydore,2021-07-04,94
5202,JL Marsden Park,2021-07-04,9
6201,JL Mile End,2021-07-04,49
1253,JL Moore Park,2021-07-04,121
5214,JL Northlakes,2021-07-04,44
1376,JL Nunawading,2021-07-04,55
5211,JL Robina,2021-07-04,70
1246,JL Tuggerah,2021-07-04,10
1209,SG & JL Caringbah,2021-07-04,53
1211,SG & JL Hornsby,2021-07-04,10
1227,SG & JL Liverpool,2021-07-04,33
1254,SG & JL Liverpool Clearance,2021-07-04,10
1371,SG & JL Maribyrnong,2021-07-04,63
1245,SG & JL Penrith,2021-07-04,56
1223,SG & JL Penrith Clearance,2021-07-04,10
1373,SG & JL Preston,2021-07-04,21
1210,SG & JL Prospect,2021-07-04,30
5210,SG & JL Toowoomba,2021-07-04,55
1247,SG Alexandria,2021-07-04,7
5216,SG Aspley,2021-07-04,11
1205,SG Auburn,2021-07-04,47
1207,SG Bankstown,2021-07-04,11
1251,SG Banktown Home,2021-07-04,36
1206,SG Castle Hill,2021-07-04,21
5213,SG Jindalee,2021-07-04,16
1252,SG Kotara,2021-07-04,27
5212,SG Logan,2021-07-04,55
1236,SG Marsden Park,2021-07-04,53
6202,SG Mile End,2021-07-04,19
1208,SG Moore Park,2021-07-04,14
1233,SG Tuggerah,2021-07-04,17
1417,The Sleeping Giant,2021-07-04,16
5203,JL Alexandria,2021-07-05,29
5201,JL Auburn,2021-07-05,3
